Var1;Var2;value;Source;Target;weight
circadian rhythm sleep;upper airway obstruction;0;54;51;0
Neurophysiology;upper airway obstruction;0;55;51;0
patients moderate severe;upper airway obstruction;0;56;51;0
sleep habits questionnaire;upper airway obstruction;0;57;51;0
VAS;upper airway obstruction;0;58;51;0
patients mild moderate;upper airway obstruction;0.042945479;59;51;0
activities daily living;upper airway obstruction;0;60;51;0
index sleepiness scale;upper airway obstruction;0;61;51;0
difficulty falling asleep;upper airway obstruction;0;62;51;0
heart rate variability;upper airway obstruction;0;63;51;0
sleepiness scale score;upper airway obstruction;0;64;51;0
patients obstructive syndrome;upper airway obstruction;0;65;51;0
UPDRS;upper airway obstruction;0;66;51;0
Classification of sleep disorders;upper airway obstruction;0;67;51;0
sleep disorders common;upper airway obstruction;0;68;51;0
sleep index sleepiness;upper airway obstruction;0;69;51;0
sleep time sleep;upper airway obstruction;0;70;51;0
mild moderate severe;upper airway obstruction;0;71;51;0
HAD;upper airway obstruction;0;72;51;0
sleepiness sleepiness scale;upper airway obstruction;0;73;51;0
Classification of sleep disorders;upper airway obstruction;0;67;51;0
sleep disorder characterized;upper airway obstruction;0;75;51;0
quality index sleepiness;upper airway obstruction;0;76;51;0
CPAP;motor vehicle accidents;0;1;52;0
AHI;motor vehicle accidents;0;2;52;0
ESS;motor vehicle accidents;0;3;52;0
OSAS;motor vehicle accidents;0.036710234;4;52;0
PD;motor vehicle accidents;0;5;52;0
RLS;motor vehicle accidents;0;6;52;0
ADHD;motor vehicle accidents;0;7;52;0
SDB;motor vehicle accidents;0;8;52;0
EDS;motor vehicle accidents;0;9;52;0
PSG;motor vehicle accidents;-0.017764644;10;52;0
REM;motor vehicle accidents;0;11;52;0
EEG;motor vehicle accidents;0;12;52;0
Insomnia;motor vehicle accidents;0;13;52;0
QoL;motor vehicle accidents;0;14;52;0
Arousal;motor vehicle accidents;0;15;52;0
PSQI;motor vehicle accidents;-0.021671583;16;52;0
MSLT;motor vehicle accidents;0;17;52;0
Narcolepsy;motor vehicle accidents;0;18;52;0
PVT;motor vehicle accidents;0;19;52;0
Hypersomnia;motor vehicle accidents;0;20;52;0
Sleep Quality;motor vehicle accidents;0;21;52;0
RDI;motor vehicle accidents;0;22;52;0
BMI;motor vehicle accidents;-0.02673484;23;52;0
children;motor vehicle accidents;0;24;52;0
MWT;motor vehicle accidents;0;25;52;0
ISI;motor vehicle accidents;0;26;52;0
TST;motor vehicle accidents;0;27;52;0
BDI;motor vehicle accidents;0;28;52;0
KSS;motor vehicle accidents;0;29;52;0
Sleep Duration;motor vehicle accidents;0;30;52;0
ERP;motor vehicle accidents;0;31;52;0
FOSQ;motor vehicle accidents;0;32;52;0
Neuropsy;motor vehicle accidents;0;33;52;0
ODI;motor vehicle accidents;0;34;52;0
SF36;motor vehicle accidents;0;35;52;0
traumatic brain injury;motor vehicle accidents;0;36;52;0
FSS;motor vehicle accidents;0;37;52;0
Sleep Behavior;motor vehicle accidents;0;38;52;0
SSS;motor vehicle accidents;0;39;52;0
night time sleep;motor vehicle accidents;0;40;52;0
MRI;motor vehicle accidents;0;41;52;0
sleep wake disturbances;motor vehicle accidents;0;42;52;0
parasomnia;motor vehicle accidents;0;43;52;0
lowest oxygen saturation;motor vehicle accidents;0;44;52;0
upper airway resistance;motor vehicle accidents;0;45;52;0
prevalence sleep disorders;motor vehicle accidents;0;46;52;0
Nervous system;motor vehicle accidents;0;47;52;0
stop bang questionnaire;motor vehicle accidents;0;48;52;0
slow wave sleep;motor vehicle accidents;0;49;52;0
sleep breathing disorders;motor vehicle accidents;0;50;52;0
upper airway obstruction;motor vehicle accidents;0;51;52;0
sleep wake cycle;motor vehicle accidents;0;53;52;0
circadian rhythm sleep;motor vehicle accidents;0;54;52;0
Neurophysiology;motor vehicle accidents;0;55;52;0
patients moderate severe;motor vehicle accidents;0.018556901;56;52;0
sleep habits questionnaire;motor vehicle accidents;0;57;52;0
VAS;motor vehicle accidents;0;58;52;0
patients mild moderate;motor vehicle accidents;0;59;52;0
activities daily living;motor vehicle accidents;0;60;52;0
index sleepiness scale;motor vehicle accidents;0;61;52;0
difficulty falling asleep;motor vehicle accidents;0;62;52;0
heart rate variability;motor vehicle accidents;0;63;52;0
sleepiness scale score;motor vehicle accidents;0;64;52;0
patients obstructive syndrome;motor vehicle accidents;0;65;52;0
UPDRS;motor vehicle accidents;0;66;52;0
Classification of sleep disorders;motor vehicle accidents;0;67;52;0
sleep disorders common;motor vehicle accidents;0;68;52;0
sleep index sleepiness;motor vehicle accidents;0;69;52;0
sleep time sleep;motor vehicle accidents;0;70;52;0
mild moderate severe;motor vehicle accidents;0;71;52;0
HAD;motor vehicle accidents;0;72;52;0
sleepiness sleepiness scale;motor vehicle accidents;0;73;52;0
Classification of sleep disorders;motor vehicle accidents;0;67;52;0
sleep disorder characterized;motor vehicle accidents;0;75;52;0
quality index sleepiness;motor vehicle accidents;0;76;52;0
CPAP;sleep wake cycle;-0.032586579;1;53;0
AHI;sleep wake cycle;-0.041196967;2;53;0
ESS;sleep wake cycle;-0.041893562;3;53;0
OSAS;sleep wake cycle;-0.059246783;4;53;0
PD;sleep wake cycle;0;5;53;0
RLS;sleep wake cycle;0;6;53;0
ADHD;sleep wake cycle;0;7;53;0
SDB;sleep wake cycle;0;8;53;0
EDS;sleep wake cycle;0;9;53;0
PSG;sleep wake cycle;-0.025444382;10;53;0
REM;sleep wake cycle;0;11;53;0
EEG;sleep wake cycle;0;12;53;0
Insomnia;sleep wake cycle;0;13;53;0
QoL;sleep wake cycle;-0.021907913;14;53;0
Arousal;sleep wake cycle;0.002136432;15;53;0
PSQI;sleep wake cycle;0;16;53;0
MSLT;sleep wake cycle;0;17;53;0
Narcolepsy;sleep wake cycle;0;18;53;0
PVT;sleep wake cycle;0;19;53;0
Hypersomnia;sleep wake cycle;0;20;53;0
Sleep Quality;sleep wake cycle;0;21;53;0
RDI;sleep wake cycle;0;22;53;0
BMI;sleep wake cycle;-0.031655228;23;53;0
children;sleep wake cycle;0;24;53;0
MWT;sleep wake cycle;0;25;53;0
ISI;sleep wake cycle;0;26;53;0
TST;sleep wake cycle;0.033105046;27;53;0
BDI;sleep wake cycle;0;28;53;0
KSS;sleep wake cycle;0;29;53;0
Sleep Duration;sleep wake cycle;0;30;53;0
ERP;sleep wake cycle;0;31;53;0
FOSQ;sleep wake cycle;0;32;53;0
Neuropsy;sleep wake cycle;0;33;53;0
ODI;sleep wake cycle;0;34;53;0
SF36;sleep wake cycle;0;35;53;0
traumatic brain injury;sleep wake cycle;0;36;53;0
FSS;sleep wake cycle;0;37;53;0
Sleep Behavior;sleep wake cycle;0;38;53;0
SSS;sleep wake cycle;0;39;53;0
night time sleep;sleep wake cycle;0;40;53;0
MRI;sleep wake cycle;0;41;53;0
sleep wake disturbances;sleep wake cycle;0;42;53;0
parasomnia;sleep wake cycle;0;43;53;0
lowest oxygen saturation;sleep wake cycle;0;44;53;0
upper airway resistance;sleep wake cycle;0;45;53;0
prevalence sleep disorders;sleep wake cycle;0;46;53;0
Nervous system;sleep wake cycle;0;47;53;0
stop bang questionnaire;sleep wake cycle;0;48;53;0
slow wave sleep;sleep wake cycle;0;49;53;0
sleep breathing disorders;sleep wake cycle;0;50;53;0
upper airway obstruction;sleep wake cycle;0;51;53;0
motor vehicle accidents;sleep wake cycle;0;52;53;0
circadian rhythm sleep;sleep wake cycle;0.062163201;54;53;0
Neurophysiology;sleep wake cycle;0;55;53;0
patients moderate severe;sleep wake cycle;0;56;53;0
sleep habits questionnaire;sleep wake cycle;0;57;53;0
VAS;sleep wake cycle;0;58;53;0
patients mild moderate;sleep wake cycle;0;59;53;0
activities daily living;sleep wake cycle;0;60;53;0
index sleepiness scale;sleep wake cycle;0;61;53;0
difficulty falling asleep;sleep wake cycle;0;62;53;0
heart rate variability;sleep wake cycle;0;63;53;0
sleepiness scale score;sleep wake cycle;0;64;53;0
patients obstructive syndrome;sleep wake cycle;0;65;53;0
UPDRS;sleep wake cycle;0;66;53;0
Classification of sleep disorders;sleep wake cycle;0;67;53;0
sleep disorders common;sleep wake cycle;0;68;53;0
sleep index sleepiness;sleep wake cycle;0;69;53;0
sleep time sleep;sleep wake cycle;0.018031068;70;53;0
mild moderate severe;sleep wake cycle;0;71;53;0
HAD;sleep wake cycle;0;72;53;0
sleepiness sleepiness scale;sleep wake cycle;0;73;53;0
Classification of sleep disorders;sleep wake cycle;0;67;53;0
sleep disorder characterized;sleep wake cycle;0;75;53;0
quality index sleepiness;sleep wake cycle;0;76;53;0
CPAP;circadian rhythm sleep;-0.022957618;1;54;0
AHI;circadian rhythm sleep;-0.029191781;2;54;0
ESS;circadian rhythm sleep;-0.036106515;3;54;0
OSAS;circadian rhythm sleep;-0.037147655;4;54;0
PD;circadian rhythm sleep;0;5;54;0
RLS;circadian rhythm sleep;0;6;54;0
ADHD;circadian rhythm sleep;0.01559028;7;54;0
SDB;circadian rhythm sleep;0;8;54;0
EDS;circadian rhythm sleep;0;9;54;0
PSG;circadian rhythm sleep;0;10;54;0
REM;circadian rhythm sleep;0;11;54;0
EEG;circadian rhythm sleep;0;12;54;0
Insomnia;circadian rhythm sleep;0.090407934;13;54;0.090407934
QoL;circadian rhythm sleep;0;14;54;0
Arousal;circadian rhythm sleep;0;15;54;0
PSQI;circadian rhythm sleep;0;16;54;0
MSLT;circadian rhythm sleep;0;17;54;0
Narcolepsy;circadian rhythm sleep;0;18;54;0
PVT;circadian rhythm sleep;0;19;54;0
Hypersomnia;circadian rhythm sleep;0;20;54;0
Sleep Quality;circadian rhythm sleep;0;21;54;0
RDI;circadian rhythm sleep;0;22;54;0
BMI;circadian rhythm sleep;-0.028444653;23;54;0
children;circadian rhythm sleep;0;24;54;0
MWT;circadian rhythm sleep;0;25;54;0
ISI;circadian rhythm sleep;0;26;54;0
TST;circadian rhythm sleep;0;27;54;0
BDI;circadian rhythm sleep;0;28;54;0
KSS;circadian rhythm sleep;0;29;54;0
Sleep Duration;circadian rhythm sleep;0;30;54;0
ERP;circadian rhythm sleep;0;31;54;0
FOSQ;circadian rhythm sleep;0;32;54;0
Neuropsy;circadian rhythm sleep;0;33;54;0
ODI;circadian rhythm sleep;0;34;54;0
SF36;circadian rhythm sleep;0;35;54;0
traumatic brain injury;circadian rhythm sleep;0;36;54;0
FSS;circadian rhythm sleep;0;37;54;0
Sleep Behavior;circadian rhythm sleep;0;38;54;0
SSS;circadian rhythm sleep;0;39;54;0
night time sleep;circadian rhythm sleep;0;40;54;0
MRI;circadian rhythm sleep;0;41;54;0
sleep wake disturbances;circadian rhythm sleep;0;42;54;0
parasomnia;circadian rhythm sleep;0;43;54;0
lowest oxygen saturation;circadian rhythm sleep;0;44;54;0
upper airway resistance;circadian rhythm sleep;0;45;54;0
prevalence sleep disorders;circadian rhythm sleep;0;46;54;0
Nervous system;circadian rhythm sleep;0;47;54;0
stop bang questionnaire;circadian rhythm sleep;0;48;54;0
slow wave sleep;circadian rhythm sleep;0;49;54;0
sleep breathing disorders;circadian rhythm sleep;0.024567243;50;54;0
upper airway obstruction;circadian rhythm sleep;0;51;54;0
motor vehicle accidents;circadian rhythm sleep;0;52;54;0
sleep wake cycle;circadian rhythm sleep;0.062163201;53;54;0
Neurophysiology;circadian rhythm sleep;0;55;54;0
patients moderate severe;circadian rhythm sleep;0;56;54;0
sleep habits questionnaire;circadian rhythm sleep;0;57;54;0
VAS;circadian rhythm sleep;0;58;54;0
patients mild moderate;circadian rhythm sleep;0;59;54;0
activities daily living;circadian rhythm sleep;0;60;54;0
index sleepiness scale;circadian rhythm sleep;0;61;54;0
difficulty falling asleep;circadian rhythm sleep;0;62;54;0
heart rate variability;circadian rhythm sleep;0;63;54;0
sleepiness scale score;circadian rhythm sleep;0;64;54;0
patients obstructive syndrome;circadian rhythm sleep;0;65;54;0
UPDRS;circadian rhythm sleep;0;66;54;0
Classification of sleep disorders;circadian rhythm sleep;0.071587465;67;54;0
sleep disorders common;circadian rhythm sleep;0;68;54;0
sleep index sleepiness;circadian rhythm sleep;0;69;54;0
sleep time sleep;circadian rhythm sleep;0;70;54;0
mild moderate severe;circadian rhythm sleep;0;71;54;0
HAD;circadian rhythm sleep;0;72;54;0
sleepiness sleepiness scale;circadian rhythm sleep;0;73;54;0
Classification of sleep disorders;circadian rhythm sleep;0.071886662;67;54;0
sleep disorder characterized;circadian rhythm sleep;0.042115449;75;54;0
quality index sleepiness;circadian rhythm sleep;0;76;54;0
CPAP;Neurophysiology;0;1;55;0
AHI;Neurophysiology;-0.02566855;2;55;0
ESS;Neurophysiology;-0.032837388;3;55;0
OSAS;Neurophysiology;-0.025175479;4;55;0
PD;Neurophysiology;0;5;55;0
RLS;Neurophysiology;0;6;55;0
ADHD;Neurophysiology;0;7;55;0
SDB;Neurophysiology;0;8;55;0
EDS;Neurophysiology;0;9;55;0
PSG;Neurophysiology;0;10;55;0
REM;Neurophysiology;0;11;55;0
EEG;Neurophysiology;0.090761995;12;55;0.090761995
Insomnia;Neurophysiology;0;13;55;0
QoL;Neurophysiology;0;14;55;0
Arousal;Neurophysiology;0.015104933;15;55;0
PSQI;Neurophysiology;-0.019426881;16;55;0
MSLT;Neurophysiology;0.064135375;17;55;0
Narcolepsy;Neurophysiology;0.053875126;18;55;0
PVT;Neurophysiology;0;19;55;0
Hypersomnia;Neurophysiology;0.027862531;20;55;0
Sleep Quality;Neurophysiology;-0.028966313;21;55;0
RDI;Neurophysiology;0;22;55;0
BMI;Neurophysiology;0;23;55;0
children;Neurophysiology;0;24;55;0
MWT;Neurophysiology;0;25;55;0
ISI;Neurophysiology;0;26;55;0
TST;Neurophysiology;0;27;55;0
BDI;Neurophysiology;0;28;55;0
KSS;Neurophysiology;0;29;55;0
Sleep Duration;Neurophysiology;0;30;55;0
ERP;Neurophysiology;0.097917603;31;55;0.097917603
FOSQ;Neurophysiology;0;32;55;0
Neuropsy;Neurophysiology;0.027580373;33;55;0
ODI;Neurophysiology;0;34;55;0
SF36;Neurophysiology;0;35;55;0
traumatic brain injury;Neurophysiology;0;36;55;0
FSS;Neurophysiology;0;37;55;0
Sleep Behavior;Neurophysiology;0;38;55;0
SSS;Neurophysiology;0;39;55;0
night time sleep;Neurophysiology;0;40;55;0
MRI;Neurophysiology;0;41;55;0
sleep wake disturbances;Neurophysiology;0;42;55;0
parasomnia;Neurophysiology;0;43;55;0
lowest oxygen saturation;Neurophysiology;0;44;55;0
upper airway resistance;Neurophysiology;0;45;55;0
prevalence sleep disorders;Neurophysiology;0;46;55;0
Nervous system;Neurophysiology;0.026400758;47;55;0
stop bang questionnaire;Neurophysiology;0;48;55;0
slow wave sleep;Neurophysiology;0;49;55;0
sleep breathing disorders;Neurophysiology;0;50;55;0
upper airway obstruction;Neurophysiology;0;51;55;0
motor vehicle accidents;Neurophysiology;0;52;55;0
sleep wake cycle;Neurophysiology;0;53;55;0
circadian rhythm sleep;Neurophysiology;0;54;55;0
patients moderate severe;Neurophysiology;0;56;55;0
sleep habits questionnaire;Neurophysiology;0;57;55;0
VAS;Neurophysiology;0;58;55;0
patients mild moderate;Neurophysiology;0;59;55;0
activities daily living;Neurophysiology;0;60;55;0
index sleepiness scale;Neurophysiology;0;61;55;0
difficulty falling asleep;Neurophysiology;0;62;55;0
heart rate variability;Neurophysiology;0;63;55;0
sleepiness scale score;Neurophysiology;0;64;55;0
patients obstructive syndrome;Neurophysiology;0;65;55;0
UPDRS;Neurophysiology;0;66;55;0
Classification of sleep disorders;Neurophysiology;0;67;55;0
sleep disorders common;Neurophysiology;0;68;55;0
sleep index sleepiness;Neurophysiology;0;69;55;0
sleep time sleep;Neurophysiology;0;70;55;0
mild moderate severe;Neurophysiology;0;71;55;0
HAD;Neurophysiology;0;72;55;0
sleepiness sleepiness scale;Neurophysiology;0;73;55;0
Classification of sleep disorders;Neurophysiology;0;67;55;0
sleep disorder characterized;Neurophysiology;0;75;55;0
quality index sleepiness;Neurophysiology;0;76;55;0
CPAP;patients moderate severe;0.138391401;1;56;0.138391401
AHI;patients moderate severe;0.139389134;2;56;0.139389134
ESS;patients moderate severe;0.061068954;3;56;0
OSAS;patients moderate severe;0.134528312;4;56;0.134528312
PD;patients moderate severe;-0.020471924;5;56;0
RLS;patients moderate severe;0;6;56;0
ADHD;patients moderate severe;0;7;56;0
SDB;patients moderate severe;0;8;56;0
EDS;patients moderate severe;-0.022305297;9;56;0
PSG;patients moderate severe;0.054521936;10;56;0
REM;patients moderate severe;0;11;56;0
EEG;patients moderate severe;0;12;56;0
Insomnia;patients moderate severe;-0.026679613;13;56;0
QoL;patients moderate severe;0;14;56;0
Arousal;patients moderate severe;0;15;56;0
PSQI;patients moderate severe;0;16;56;0
MSLT;patients moderate severe;-0.023159256;17;56;0
Narcolepsy;patients moderate severe;-0.033938642;18;56;0
PVT;patients moderate severe;0;19;56;0
Hypersomnia;patients moderate severe;0;20;56;0
Sleep Quality;patients moderate severe;-0.015508062;21;56;0
RDI;patients moderate severe;0.030509159;22;56;0
BMI;patients moderate severe;0.055902095;23;56;0
children;patients moderate severe;0;24;56;0
MWT;patients moderate severe;0;25;56;0
ISI;patients moderate severe;0;26;56;0
TST;patients moderate severe;0;27;56;0
BDI;patients moderate severe;0;28;56;0
KSS;patients moderate severe;-0.019911375;29;56;0
Sleep Duration;patients moderate severe;-0.030630953;30;56;0
ERP;patients moderate severe;0;31;56;0
FOSQ;patients moderate severe;0.051212026;32;56;0
Neuropsy;patients moderate severe;0;33;56;0
ODI;patients moderate severe;0.068205729;34;56;0
SF36;patients moderate severe;0.026323744;35;56;0
traumatic brain injury;patients moderate severe;0;36;56;0
FSS;patients moderate severe;0;37;56;0
Sleep Behavior;patients moderate severe;0;38;56;0
SSS;patients moderate severe;0;39;56;0
night time sleep;patients moderate severe;0;40;56;0
MRI;patients moderate severe;0;41;56;0
sleep wake disturbances;patients moderate severe;0;42;56;0
parasomnia;patients moderate severe;0;43;56;0
lowest oxygen saturation;patients moderate severe;0.022021109;44;56;0
upper airway resistance;patients moderate severe;0;45;56;0
prevalence sleep disorders;patients moderate severe;0;46;56;0
Nervous system;patients moderate severe;0;47;56;0
stop bang questionnaire;patients moderate severe;0;48;56;0
slow wave sleep;patients moderate severe;0;49;56;0
sleep breathing disorders;patients moderate severe;0;50;56;0
upper airway obstruction;patients moderate severe;0;51;56;0
motor vehicle accidents;patients moderate severe;0.018556901;52;56;0
sleep wake cycle;patients moderate severe;0;53;56;0
circadian rhythm sleep;patients moderate severe;0;54;56;0
Neurophysiology;patients moderate severe;0;55;56;0
sleep habits questionnaire;patients moderate severe;0;57;56;0
VAS;patients moderate severe;0;58;56;0
patients mild moderate;patients moderate severe;0.0237605;59;56;0
activities daily living;patients moderate severe;0;60;56;0
index sleepiness scale;patients moderate severe;0;61;56;0
